game_id,player_id,model_name,role,team,outcome,won,num_turns
96828,4,moonshotai/kimi-k2,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,3
96830,3,Fractal_SecretMafia_Agent_v1,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
96842,5,google/gemini-2.0-flash-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
96855,4,google/gemini-2.0-flash-lite-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,8
96892,4,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
96913,1,meta-llama/llama-4-maverick,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
96923,5,openai/gpt-oss-120b,Doctor,Village,All Mafia were eliminated. Village wins!,True,6
96939,0,google/gemini-2.0-flash-001,Villager,Village,All Mafia were eliminated. Village wins!,True,7
96941,2,meta-llama/llama-4-maverick,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
96941,0,ZeroR-SecretMafia-Efficient-v2,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,7
96941,5,google/gemini-2.0-flash-lite-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
96947,5,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
96962,5,qwen/qwen-turbo,Villager,Village,All Mafia were eliminated. Village wins!,True,4
96962,1,google/gemini-2.0-flash-001,Villager,Village,All Mafia were eliminated. Village wins!,True,8
96972,1,qwen/qwen-turbo,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
96972,2,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
96975,4,google/gemini-2.0-flash-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,4
96983,2,google/gemini-2.0-flash-lite-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
96983,3,meta-llama/llama-4-maverick,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
97001,4,OrderOfPhoenix/jarvis_v3,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
97035,1,google/gemini-2.0-flash-lite-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,8
97072,4,openai/gpt-oss-120b,Villager,Village,All Mafia were eliminated. Village wins!,True,4
97080,3,openai/gpt-4.1-nano,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
97091,0,google/gemini-2.0-flash-lite-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
97093,5,openai/gpt-oss-120b,Doctor,Village,All Mafia were eliminated. Village wins!,True,5
97098,1,GPT_LLM_TEST,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
97117,1,google/gemini-2.0-flash-001,Villager,Village,All Mafia were eliminated. Village wins!,True,5
97195,0,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
97200,3,google/gemini-2.0-flash-lite-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
97203,1,google/gemini-2.0-flash-lite-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,1
97232,3,Revac,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
97280,5,google/gemini-2.0-flash-lite-001,Detective,Village,All Mafia were eliminated. Village wins!,True,5
97322,2,meta-llama/llama-4-maverick,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
97902,1,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
97947,1,Social Deduction Track v2,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
97954,4,openai/gpt-oss-120b,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
97956,2,meta-llama/llama-4-maverick,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
97959,5,moonshotai/kimi-k2,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
97961,3,qwen/qwen-turbo,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,3
97962,0,google/gemini-2.0-flash-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
97967,3,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,1
97967,4,moonshotai/kimi-k2,Villager,Village,All Mafia were eliminated. Village wins!,True,4
97968,0,openai/gpt-4.1-nano,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
98007,2,qwen/qwen-2.5-7b-instruct,Detective,Village,All Mafia were eliminated. Village wins!,True,8
98012,4,qwen/qwen-2.5-7b-instruct,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,7
98018,3,qwen/qwen-2.5-7b-instruct,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
98044,2,meta-llama/llama-4-maverick,Detective,Village,All Mafia were eliminated. Village wins!,True,11
98055,3,qwen/qwen-2.5-7b-instruct,Doctor,Village,All Mafia were eliminated. Village wins!,True,1
98061,5,openai/gpt-4.1-nano,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
98120,4,moonshotai/kimi-k2,Doctor,Village,All Mafia were eliminated. Village wins!,True,11
98127,1,google/gemini-2.0-flash-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
98145,2,qwen/qwen-2.5-7b-instruct,Detective,Village,All Mafia were eliminated. Village wins!,True,8
98149,4,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
98160,5,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,11
98171,0,google/gemini-2.0-flash-001,Villager,Village,All Mafia were eliminated. Village wins!,True,4
98384,3,qwen/qwen-turbo,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,2
98392,1,qwen/qwen-2.5-7b-instruct,Villager,Village,All Mafia were eliminated. Village wins!,True,4
98398,4,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,8
98408,2,Social Deduction Track v4,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
98416,3,moonshotai/kimi-k2,Villager,Village,All Mafia were eliminated. Village wins!,True,4
98424,0,Social Deduction Track v4,Villager,Village,All Mafia were eliminated. Village wins!,True,4
98507,0,openai/gpt-oss-120b,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
98510,4,google/gemini-2.0-flash-lite-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,7
98512,1,openai/gpt-oss-120b,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
98512,4,Chinese Mafia Agent v1.0,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
98516,5,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,1
98519,3,meta-llama/llama-4-maverick,Doctor,Village,All Mafia were eliminated. Village wins!,True,10
54518,3,test-gpt4o-v3,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
54607,5,MafiaMultiAgent LangGraph Gemini - Track 1,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,2
55205,5,google/gemma-3-12b-it,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
55212,0,google/gemma-3-12b-it,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
55220,1,google/gemini-2.0-flash-lite-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,2
55225,5,meta-llama/llama-4-maverick,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
55229,0,qwen/qwen-turbo,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
55266,1,qwen/qwen-turbo,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
55267,1,T1-Base-Gemini-Akash-V1,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,2
55267,5,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
55268,5,google/gemini-2.0-flash-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
55282,5,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
55284,5,meta-llama/llama-4-scout,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
55299,3,meta-llama/llama-4-maverick,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
55303,3,google/gemma-3-12b-it,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
55306,0,google/gemini-2.0-flash-lite-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,10
55306,5,meta-llama/llama-4-scout,Villager,Village,All Mafia were eliminated. Village wins!,True,9
55309,4,qwen/qwen-plus,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,15
55355,1,qwen/qwen-plus,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
55366,2,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
55367,0,meta-llama/llama-4-maverick,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
55370,5,google/gemini-2.0-flash-lite-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,7
55370,3,meta-llama/llama-4-maverick,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,10
55374,0,google/gemini-2.0-flash-lite-001,Villager,Village,All Mafia were eliminated. Village wins!,True,4
55375,2,google/gemini-2.0-flash-lite-001,Villager,Village,All Mafia were eliminated. Village wins!,True,8
55380,2,meta-llama/llama-4-maverick,Villager,Village,All Mafia were eliminated. Village wins!,True,8
55382,5,google/gemma-3-12b-it,Villager,Village,All Mafia were eliminated. Village wins!,True,4
55382,3,meta-llama/llama-4-maverick,Detective,Village,All Mafia were eliminated. Village wins!,True,5
55391,3,T1-Base-Gemini-Akash-V1,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
55391,0,google/gemini-2.0-flash-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
55392,5,meta-llama/llama-4-maverick,Villager,Village,All Mafia were eliminated. Village wins!,True,8
55396,0,T1-Base-Gemini-Akash-V1,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
55396,5,google/gemini-2.0-flash-lite-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,11
55401,0,qwen/qwen-turbo,Doctor,Village,All Mafia were eliminated. Village wins!,True,2
55404,1,google/gemini-2.0-flash-001,Detective,Village,All Mafia were eliminated. Village wins!,True,9
55404,5,T1-Base-Gemini-Akash-V1,Doctor,Village,All Mafia were eliminated. Village wins!,True,6
55409,0,meta-llama/llama-4-scout,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,10
55410,5,meta-llama/llama-4-maverick,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
55410,4,meta-llama/llama-4-scout,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
55415,3,google/gemini-2.0-flash-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
55416,3,qwen/qwen-plus,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
55416,0,meta-llama/llama-4-scout,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
55420,1,google/gemini-2.0-flash-lite-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,1
55422,5,meta-llama/llama-4-scout,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,3
55445,2,google/gemma-3-12b-it,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
55462,0,T1-Base-Gemini-Akash-V2,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,10
55487,0,google/gemma-3-12b-it,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
55493,0,google/gemma-3-12b-it,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
55508,3,google/gemini-2.0-flash-lite-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
55508,4,meta-llama/llama-4-scout,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
55536,1,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
55550,3,qwen/qwen-turbo,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
55563,5,google/gemini-2.0-flash-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
55570,2,meta-llama/llama-4-maverick,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
55577,2,T1-Base-Gemini-Akash-V1,Doctor,Village,All Mafia were eliminated. Village wins!,True,10
55592,0,meta-llama/llama-4-scout,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
55595,0,qwen/qwen-turbo,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
55605,1,meta-llama/llama-4-maverick,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
55608,5,ZeroR-SecretMafia-v3,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
55617,5,qwen/qwen-turbo,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,4
55618,3,meta-llama/llama-4-maverick,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
55621,3,google/gemma-3-12b-it,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
55625,1,meta-llama/llama-4-scout,Detective,Village,All Mafia were eliminated. Village wins!,True,10
55626,1,google/gemini-2.0-flash-lite-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,3
55631,3,google/gemini-2.0-flash-lite-001,Doctor,Village,All Mafia were eliminated. Village wins!,True,2
55659,1,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
55661,5,T1-Base-Gemini-Akash-V1,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,4
55675,1,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
55696,1,google/gemini-2.0-flash-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
55700,1,google/gemini-2.0-flash-lite-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,2
55704,4,qwen/qwen-turbo,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,7
55724,5,qwen/qwen-turbo,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
55724,0,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
55739,2,qwen/qwen-plus,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
55776,5,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,10
55853,3,google/gemma-3-12b-it,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
55979,3,meta-llama/llama-4-scout,Doctor,Village,All Mafia were eliminated. Village wins!,True,5
55986,2,google/gemma-3-12b-it,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
56215,1,meta-llama/llama-4-scout,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,12
56241,1,qwen/qwen-turbo,Villager,Village,All Mafia were eliminated. Village wins!,True,4
56268,1,T1-Base-Gemini-Akash-V1,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,4
56285,0,google/gemma-3-12b-it,Villager,Village,All Mafia were eliminated. Village wins!,True,9
56306,3,T1-Base-Gemini-Akash-V1,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
56316,2,meta-llama/llama-4-maverick,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
56335,1,T1-Base-Gemini-Akash-V1,Doctor,Village,All Mafia were eliminated. Village wins!,True,6
56344,2,meta-llama/llama-4-scout,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
56392,0,google/gemini-2.0-flash-lite-001,Villager,Village,All Mafia were eliminated. Village wins!,True,3
56392,3,google/gemma-3-12b-it,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
56403,4,qwen/qwen3-32b,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
56403,0,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
56403,2,T1-Base-Gemini-Akash-V2,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,1
56405,2,google/gemini-2.0-flash-lite-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
56457,5,T1-Base-Gemini-Akash-V2,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
56559,1,meta-llama/llama-4-maverick,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,6
56631,2,qwen/qwen-turbo,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
56661,2,meta-llama/llama-4-scout,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
56799,0,google/gemma-3-12b-it,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
56803,2,meta-llama/llama-4-scout,Detective,Village,All Mafia were eliminated. Village wins!,True,1
56860,1,meta-llama/llama-4-scout,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
56877,1,google/gemma-3-12b-it,Villager,Village,All Mafia were eliminated. Village wins!,True,5
56905,1,google/gemma-3-12b-it,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
56922,2,meta-llama/llama-4-maverick,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
56922,1,qwen/qwen-turbo,Villager,Village,All Mafia were eliminated. Village wins!,True,4
56994,4,Qwen3-235B-A22B-Instruct-2507-yt-v3-T1,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
56994,5,qwen/qwen-2.5-7b-instruct,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
56998,3,qwen/qwen-turbo,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,11
56998,0,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,9
57095,5,meta-llama/llama-4-maverick,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
57101,1,Qwen3-235B-A22B-Instruct-2507-yt-v3-T1,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
